run_id,dataset,task,method,total_evals,fold,seed,best_val,n_trials,duration_sec,rmse,mae,r2,param_learning_rate,param_feature_fraction,param_bagging_fraction,param_num_leaves,param_min_data_in_leaf,param_extra_trees,param_min_data_per_group,param_cat_l2,param_cat_smooth,param_max_cat_to_onehot,param_lambda_l1,param_lambda_l2,conv_10,conv_25,conv_50,conv_100,conv_150,conv_200,auc,accuracy,logloss
20260330_110717,diamonds,regression,Optuna-200,200,8,42,0.131660939675821,200,1784.78,534.8935399434918,281.702348638985,0.9821039535737635,0.007490744246994282,0.9639363955360806,0.839185103223328,59,1,False,2,0.23182995683633298,0.0061128408006631005,93,0.003352603263997677,0.06324198752799957,0.13254233478461575,0.13240242402430002,0.13226731082170692,0.131660939675821,0.131660939675821,0.131660939675821,,,
20260330_110717,physiochemical_protein,regression,Optuna-200,200,1,42,0.5553937244823235,200,9006.52,3.30776461144401,2.1889903133324244,0.7073793620344709,0.015836501998865632,0.8337317989721352,0.8200339360714367,200,6,False,93,0.022167381228474444,29.008903946803898,20,0.20183258869694515,1.4350128271179332,0.5618161074234053,0.5600979278297422,0.557919770564447,0.5554544800978815,0.5554337695591092,0.5553937244823235,,,
20260330_110717,physiochemical_protein,regression,Optuna-200,200,2,42,0.5624381078691842,200,13852.88,3.3763558432004612,2.21822886235732,0.698431310848665,0.0070394711252259766,0.9320553868281152,0.8610789962158217,199,2,False,72,0.3236857385020871,40.105539797053645,100,0.3430881338686139,0.7490343598197686,0.5726846681755275,0.5649861797758096,0.5641253469573897,0.563335203827852,0.5624381078691842,0.5624381078691842,,,
20260330_110717,physiochemical_protein,regression,Optuna-200,200,3,42,0.5531491588136447,200,16670.77,3.2294512514797096,2.142790882208903,0.7142572311587913,0.005398250702946578,0.9863490829944263,0.7199495764932023,200,1,False,35,0.01629102053073714,2.1219399120626394,65,0.22167600299478102,0.5865336498396166,0.5607572280442584,0.5558258607311355,0.5558258607311355,0.5534327373389047,0.5531782884755537,0.5531491588136447,,,
20260330_110717,physiochemical_protein,regression,Optuna-200,200,4,42,0.5444154934779978,200,14803.13,3.344695201433593,2.1756758746102807,0.6978480250352377,0.009282302003303048,0.8774735405326448,0.8840439716332699,199,3,False,25,0.033750907608955036,29.49592256992983,78,0.2272863491533661,0.4814240399625743,0.5598492851185154,0.5493942990397621,0.5468549777730262,0.5446435484247872,0.5444422311242805,0.5444154934779978,,,
20260330_110717,physiochemical_protein,regression,Optuna-200,200,5,42,0.5500174582192885,200,12869.19,3.418504196591727,2.2649274986134373,0.6921657759775218,0.006848915453647477,0.7256294685956935,0.7278358052169506,200,1,False,3,0.1799718974061623,4.153393992346194,60,0.41815678912983273,0.973832346409268,0.5818992224328219,0.5639556257470845,0.5573995280521179,0.5537234595570067,0.5500174582192885,0.5500174582192885,,,
20260330_110717,physiochemical_protein,regression,Optuna-200,200,6,42,0.5466386076885377,200,13324.77,3.427195344523652,2.2681865364620535,0.6859183611469177,0.011547118879627723,0.8344269996542379,0.7264531499967395,197,2,False,4,0.008856879025179829,0.00988635764593704,74,0.3157212749536114,0.4935574975248274,0.5795045168855099,0.5502942280936303,0.5485753391838142,0.5482120181038408,0.5467489676162295,0.5466386076885377,,,
20260330_110717,physiochemical_protein,regression,Optuna-200,200,7,42,0.5375870303834618,200,13400.29,3.3224795824840463,2.1903330212923793,0.7104412290663635,0.007932408298737906,0.9844070261479169,0.741890078271265,200,3,False,3,0.024968189012466824,22.801763579255788,17,0.2752328109806964,0.9802792591193794,0.557295204888586,0.5398780811637204,0.5387123490361925,0.5383555793380499,0.5383263411134422,0.5375870303834618,,,
20260330_110717,physiochemical_protein,regression,Optuna-200,200,8,42,0.5542702470194301,200,12801.62,3.249256180980272,2.158878068167117,0.7161280099027851,0.007122946315393116,0.8745590549228041,0.7434997795337811,178,1,False,66,0.006123565306642923,0.05868631758688622,14,0.4117860549723293,0.6197723704181963,0.5669226410309944,0.5607247284305413,0.5588311421725518,0.5553117635831152,0.55517784619258,0.5542702470194301,,,
20260330_110717,qsar-biodeg,classification,Optuna-200,200,1,42,0.1921851992346742,200,61.0,,,,0.09998095087526174,0.599321754046657,0.8192826591534756,7,13,True,23,0.04692309597690992,11.729613511081551,88,0.07472364519397537,0.3122759671925085,0.2251836325176177,0.20616702210252985,0.192280488057188,0.192280488057188,0.192280488057188,0.1921851992346742,0.9254150702426565,0.8712121212121212,0.34038652409063347
20260330_110717,qsar-biodeg,classification,Optuna-200,200,2,42,0.33294951333902256,200,38.4,,,,0.07585218687479414,0.7295560050054865,0.9456105764278743,20,1,True,7,0.8915357456170772,16.061181087170308,89,0.184218066498061,1.414274032429568,0.3465527128133922,0.3465527128133922,0.33294951333902256,0.33294951333902256,0.33294951333902256,0.33294951333902256,0.9369093231162197,0.8636363636363636,0.32011085775325115
20260330_110717,qsar-biodeg,classification,Optuna-200,200,3,42,0.2328897670976266,200,75.19,,,,0.08323145841777971,0.8424136676154981,0.8530376914526455,8,5,True,14,0.034708348959290904,0.07909126147303326,59,0.8203063742266844,0.8549665789069032,0.2513556401908088,0.24635489896225918,0.24483512614636885,0.23396151468300252,0.2328897670976266,0.2328897670976266,0.9228607918263091,0.8333333333333334,0.3260083367945399
20260330_110717,qsar-biodeg,classification,Optuna-200,200,4,42,0.2837082836302969,200,133.78,,,,0.021478768131779118,0.9863219655732823,0.9921284504449752,86,6,False,2,0.009047790715985776,0.07654938312985048,42,0.9746180059413116,1.866359271977782,0.29434072089386576,0.28842774356012174,0.28842774356012174,0.2859604021985551,0.2859604021985551,0.2837082836302969,0.9134814049586777,0.8409090909090909,0.3593270864026969
20260330_110717,qsar-biodeg,classification,Optuna-200,200,5,42,0.201411649407946,200,263.76,,,,0.007048433097203266,0.8631236410480343,0.9358272656490497,120,1,True,7,0.09589765204556498,0.012108372701848337,85,0.0010467713364146272,0.11276539321057025,0.2270280022983621,0.2166759651448487,0.20653358672415925,0.20315058767508531,0.20315058767508531,0.201411649407946,0.9323347107438017,0.8939393939393939,0.2946059884822645
20260330_110717,qsar-biodeg,classification,Optuna-200,200,6,42,0.2567716499370549,200,89.82,,,,0.08631866167536562,0.9613205825679122,0.9437686793614939,71,1,False,18,0.1931229587739192,0.00471987110982055,12,0.9794033009899438,1.307110046506354,0.27926045429924956,0.27168258166771725,0.26904076210418143,0.26679033010469616,0.26163953937898116,0.2567716499370549,0.921745867768595,0.8712121212121212,0.3268618138823233
20260330_110717,qsar-biodeg,classification,Optuna-200,200,7,42,0.26099569551899604,200,77.77,,,,0.07007986501292574,0.7318477435436465,0.8485378626519428,68,1,True,2,0.017707210494353844,0.0030365257548585728,16,0.2162844460021868,1.9944294148637116,0.2784201919367236,0.2711364336217908,0.2701102739360235,0.26099569551899604,0.26099569551899604,0.26099569551899604,0.9545454545454547,0.916030534351145,0.2471805343127124
20260330_110717,qsar-biodeg,classification,Optuna-200,200,8,42,0.29949123890118656,200,56.87,,,,0.08719062827386016,0.8817973809585186,0.9503752051935507,2,7,False,32,1.1990488442728535,0.11882005710161082,61,0.24513789429699595,0.022300068340708634,0.31817796242181406,0.31581191795487645,0.303172021658571,0.3020109981629247,0.3004363850732233,0.29949123890118656,0.9239811912225705,0.8702290076335878,0.3337955931684476
20260330_110717,Fitness_Club,classification,Optuna-200,200,1,42,0.48488723251492144,200,19.68,,,,0.09993921262543348,0.4900030221512102,0.9816425759511981,2,5,True,13,0.8713122120585594,0.02384230047169509,72,0.12763756760447612,0.1370659663358842,0.4884577415887494,0.48512233474637084,0.48512233474637084,0.48512233474637084,0.48501205472187303,0.48488723251492144,0.8616579616981386,0.7925531914893617,0.43954759910292385
20260330_110717,Fitness_Club,classification,Optuna-200,200,2,42,0.4375117443912509,200,32.54,,,,0.09371998259070437,0.7147827470602223,0.7141926805492648,2,6,True,17,0.33453525462989175,9.679547537918413,52,0.035919792018987644,0.5041571503204019,0.4463035071330669,0.44326617975049737,0.44121009655754667,0.4390426130980245,0.4377426148741983,0.4375117443912509,0.8109682603455203,0.7978723404255319,0.46692081500681826
20260330_110717,Fitness_Club,classification,Optuna-200,200,3,42,0.469167059295916,200,23.56,,,,0.046950771220171335,0.5765738043484677,0.7688114131176662,4,4,True,3,0.011263471337997608,2.0709253926641433,34,0.4725708414395631,1.1992862049930364,0.47382828523015214,0.47203177502279414,0.4709188932802503,0.4709188932802503,0.4709188932802503,0.469167059295916,0.729744207847864,0.7021276595744681,0.5617810994425596
20260330_110717,Fitness_Club,classification,Optuna-200,200,4,42,0.46426236737027954,200,23.02,,,,0.09958838306352687,0.8977035462523328,0.8613908696869451,2,15,False,87,0.9584616737203586,7.281925896018031,23,0.4125580690766744,0.17298447658661517,0.46909395892694034,0.46769415750240984,0.46769415750240984,0.4655428660306112,0.46426236737027954,0.46426236737027954,0.8897817061738315,0.8670212765957447,0.3744532908014388
20260330_110717,Fitness_Club,classification,Optuna-200,200,5,42,0.45479245048086064,200,35.43,,,,0.07776175876461082,0.9381299632496027,0.9836766777154059,2,7,True,9,0.6820983644739802,0.003020164654956322,85,0.6501149916134389,0.7448035716777902,0.46235579844131713,0.4572782120916567,0.4564911760407382,0.4564911760407382,0.4564911760407382,0.45479245048086064,0.7723346828609986,0.7272727272727273,0.5248644685541639
20260330_110717,Fitness_Club,classification,Optuna-200,200,6,42,0.48286981745796403,200,21.85,,,,0.09950063052807606,0.7972267072817426,0.7078456684718201,2,1,True,3,0.009261966087844877,0.10635428100376212,79,0.03620632276854943,1.2647100004339658,0.4936347101263864,0.48563329192111826,0.4854009059513547,0.4849049054732845,0.48365521832327657,0.48286981745796403,0.8431848852901483,0.7914438502673797,0.4444507049907765
20260330_110717,Fitness_Club,classification,Optuna-200,200,7,42,0.4642537554367823,200,29.46,,,,0.08405450523808089,0.9544759016931865,0.9920533202493291,133,2,True,2,0.0685063547022914,0.0012361434472379948,37,0.6821033011531246,0.6364347999694302,0.46920776454300794,0.46715115137236046,0.46715115137236046,0.46574209651396986,0.4650237413976253,0.4642537554367823,0.8026172300981461,0.7754010695187166,0.4759876799032992
20260330_110717,Fitness_Club,classification,Optuna-200,200,8,42,0.4111154563530843,200,36.94,,,,0.08627380526869811,0.6138111401885555,0.7902221134791735,2,10,True,4,0.00581289881750951,0.004921719472021031,91,0.04845866471466453,0.12597782343429662,0.42543331759064884,0.41530305851058485,0.413381886593163,0.4130344938226031,0.4117846484128502,0.4111154563530843,0.8113413304252999,0.7486631016042781,0.4847973162236926
20260330_110717,Is-this-a-good-customer,classification,Optuna-200,200,1,42,0.3143743752189919,200,32.0,,,,0.03848186850809461,0.4138782220917888,0.911832435047814,4,16,True,2,0.00784993582182023,0.3909645870469059,31,0.9742430481118503,0.8147699592944825,0.31890044610396706,0.3170692757422654,0.31584893372538597,0.3143743752189919,0.3143743752189919,0.3143743752189919,0.6789528795811518,0.8842592592592593,0.3445119572218257
20260330_110717,Is-this-a-good-customer,classification,Optuna-200,200,2,42,0.32005316114069987,200,31.21,,,,0.0999168475160696,0.736253012488271,0.9495238311931137,2,26,False,40,0.09243885628300019,0.0038812662625292154,11,0.5104741887039452,0.0016795543204661811,0.32479414615911323,0.3211504941194269,0.3211504941194269,0.32012137827559206,0.32012137827559206,0.32005316114069987,0.7722513089005235,0.8842592592592593,0.31820906708912583
20260330_110717,Is-this-a-good-customer,classification,Optuna-200,200,3,42,0.2990859260433949,200,20.33,,,,0.09085516992665756,0.5117435231531571,0.7648820728646838,2,28,False,46,0.3881207642100467,0.09535070905157986,9,0.03685297883751495,0.38108130343561036,0.3023055317111534,0.3023055317111534,0.30186238646941127,0.3001412093880662,0.2991830166239299,0.2990859260433949,0.7347643979057591,0.8842592592592593,0.3267811884519149
20260330_110717,Is-this-a-good-customer,classification,Optuna-200,200,4,42,0.3494711674674804,200,21.77,,,,0.09284458099820059,0.6584408779943245,0.7887802058213031,7,13,False,11,0.08429148199484963,0.18000960708205527,14,0.13517038236877377,1.5570599147537454,0.356654183582775,0.35601996550428683,0.35247540347768447,0.35099486886923886,0.3494711674674804,0.3494711674674804,0.8421684118673647,0.8883720930232558,0.2898088256660448
20260330_110717,Is-this-a-good-customer,classification,Optuna-200,200,5,42,0.3126600968740996,200,28.93,,,,0.019400426439137135,0.8957870224297579,0.9859007972012616,25,1,False,22,1.5282503233571172,0.003773348852027961,29,0.6842322532470229,0.16744194601250723,0.317970615562054,0.317970615562054,0.313926484972739,0.313926484972739,0.3126600968740996,0.3126600968740996,0.6950261780104712,0.8604651162790697,0.34573680912231564
20260330_110717,Is-this-a-good-customer,classification,Optuna-200,200,6,42,0.2962534027832483,200,32.02,,,,0.0838887350657381,0.7747350616435918,0.7989809884061194,104,1,True,86,1.4218523483085919,0.003857299967145329,29,0.5619529308708944,0.21712813528005956,0.3052146459462254,0.3026121479445888,0.3008670650658484,0.2985871537605899,0.2962534027832483,0.2962534027832483,0.7473821989528796,0.8883720930232558,0.3072968978421389
20260330_110717,Is-this-a-good-customer,classification,Optuna-200,200,7,42,0.2501937641009033,200,31.16,,,,0.0781507551629296,0.9516265049240067,0.8768907470456571,3,1,False,4,1.5866837810829764,0.02287465547730616,48,0.4782958019811668,0.7849691336185672,0.2572219365986561,0.25643889682269455,0.2552815153180836,0.2531070492686444,0.2501937641009033,0.2501937641009033,0.7089877835951134,0.8883720930232558,0.3295629091140543
20260330_110717,Is-this-a-good-customer,classification,Optuna-200,200,8,42,0.32952816615166797,200,25.99,,,,0.09313672838632531,0.6592632833346026,0.9636350738557872,42,1,False,2,0.168091097684539,0.0022879648413901524,41,0.9138623860928422,1.7969541477109652,0.3388252036519013,0.335644672394434,0.33243619650096734,0.32952816615166797,0.32952816615166797,0.32952816615166797,0.7214736842105264,0.8837209302325582,0.3269831581395134
20260330_110717,Marketing_Campaign,classification,Optuna-200,200,1,42,0.22989667462394908,200,140.72,,,,0.024211278761922736,0.9552928110985857,0.9377393391151376,107,36,True,9,0.2719568892122026,0.002359820422629009,39,0.12829996690845819,0.8309823294111622,0.2418866924665107,0.23428042667789425,0.23428042667789425,0.23025470335285975,0.23025470335285975,0.22989667462394908,0.9108072252270639,0.8928571428571429,0.24496024010650516
20260330_110717,Marketing_Campaign,classification,Optuna-200,200,2,42,0.2421006153930547,200,89.29,,,,0.02851703226625963,0.9643598450895723,0.7487831525392472,25,1,True,2,0.014862653990743118,2.38871559724343,11,0.06340641273181509,0.09089029931222273,0.2576781427967773,0.24741375106376381,0.2421006153930547,0.2421006153930547,0.2421006153930547,0.2421006153930547,0.9344831105214818,0.9035714285714286,0.22111595770635672
20260330_110717,Marketing_Campaign,classification,Optuna-200,200,3,42,0.23245726097472127,200,55.51,,,,0.05837651206589776,0.6314695815740486,0.721429527355848,10,5,True,2,0.008882692148170168,0.004543277815649563,8,0.26546858450770566,0.4789023263773538,0.24377035218659474,0.2387143028240131,0.2350263333231235,0.23245726097472127,0.23245726097472127,0.23245726097472127,0.9124649859943978,0.8928571428571429,0.24361315521992383
20260330_110717,Marketing_Campaign,classification,Optuna-200,200,4,42,0.23714646775715437,200,121.47,,,,0.09902732862626082,0.9525904772089074,0.8997821288438702,56,1,True,75,0.9480075387239953,9.366883716394636,27,0.25382848438587685,1.876746175272673,0.2496910607055221,0.24710167083101273,0.24398504540878369,0.24040418126436097,0.24040418126436097,0.23714646775715437,0.8662464985994398,0.8607142857142858,0.3268061079377963
20260330_110717,Marketing_Campaign,classification,Optuna-200,200,5,42,0.24442935104754515,200,82.2,,,,0.08338125094142435,0.6822510544802508,0.9901809727292019,22,1,True,9,0.36644204992789164,0.005646705633737963,59,0.07485207214695316,1.790487957545005,0.25395815819783474,0.2508359334221279,0.24504425306301308,0.2449591322363859,0.24442935104754515,0.24442935104754515,0.9327230892356942,0.9071428571428571,0.22381282226651858
20260330_110717,Marketing_Campaign,classification,Optuna-200,200,6,42,0.20285149326277674,200,58.42,,,,0.08623421185689698,0.5345368322992153,0.9419196752018131,55,10,True,62,0.4548549895894896,0.015787420797347063,55,0.14770750475554537,0.3241685039558031,0.21201997231541622,0.20591115315824368,0.20591115315824368,0.20423685192902946,0.20285149326277674,0.20285149326277674,0.8805522208883553,0.8928571428571429,0.2758131540301837
20260330_110717,Marketing_Campaign,classification,Optuna-200,200,7,42,0.261705559635974,200,50.86,,,,0.05329160710424856,0.8483057168637832,0.7862515262476649,3,15,False,2,0.2935563215504123,0.07156140032197719,25,0.09282446741483183,0.09850907940096916,0.2685246658105067,0.2685246658105067,0.2685246658105067,0.26262705984133566,0.26262705984133566,0.261705559635974,0.8865046018407363,0.8642857142857143,0.2925257212815107
20260330_110717,Marketing_Campaign,classification,Optuna-200,200,8,42,0.22039161112650743,200,67.27,,,,0.0741103478987933,0.5777282399069831,0.8116395736117749,9,8,True,30,0.034343294559832836,0.0017358502693531007,17,0.514548243755355,0.8938406299986528,0.23619715042715742,0.23289045737391423,0.23039605083851808,0.23039605083851808,0.22039161112650743,0.22039161112650743,0.9317727090836334,0.9035714285714286,0.2268563014599062
20260330_110717,hazelnut-contaminant-detection,classification,Optuna-200,200,1,42,0.16970895299149752,200,194.66,,,,0.06741203765063457,0.9459477211079971,0.9027709272436241,7,3,True,36,0.9573071741086894,0.007725419499120373,61,0.07733087892201991,0.9818191897072193,0.20115116507647512,0.19391285735164765,0.18735559939449148,0.18652341815351922,0.18003617095061425,0.16970895299149752,0.9835111111111111,0.92,0.16404683041114893
20260330_110717,hazelnut-contaminant-detection,classification,Optuna-200,200,2,42,0.16816670294965982,200,180.36,,,,0.07746501236097493,0.9846596058661978,0.972261179813767,6,56,True,30,1.7802548054288077,0.10254505042377303,64,0.00035921555333727484,0.191446155341725,0.18618806743315394,0.18135913104474544,0.1745379787188622,0.1745379787188622,0.1715799609206013,0.16816670294965982,0.9815999999999999,0.9433333333333334,0.16793229114001962
20260330_110717,hazelnut-contaminant-detection,classification,Optuna-200,200,3,42,0.22278145343075184,200,152.38,,,,0.061093135739269055,0.4840457024886067,0.8605545567333076,11,5,True,5,1.4677364853404913,0.004109754936376191,61,0.04802610057456971,0.3611803868949055,0.241608059179856,0.22883943325551023,0.2254899627885586,0.22511134185194157,0.22511134185194157,0.22278145343075184,0.9809777777777778,0.93,0.17743646989660583
20260330_110717,hazelnut-contaminant-detection,classification,Optuna-200,200,4,42,0.1856538923370585,200,177.28,,,,0.09057975030696686,0.9017196426162192,0.8018761741998395,7,1,True,15,0.0858407176599755,0.06226620042028668,73,0.14586072637486272,0.03227603765204097,0.20344973854820417,0.19954345818232258,0.19852464012357077,0.1917316438516002,0.18803970218621208,0.1856538923370585,0.9787555555555555,0.9466666666666667,0.17047566340677361
20260330_110717,hazelnut-contaminant-detection,classification,Optuna-200,200,5,42,0.20954302006520228,200,291.07,,,,0.05665670301591049,0.507557308236419,0.9999434207125232,51,29,True,4,0.006760254971649791,13.43704271064385,18,0.0930960880164946,0.0510174830813784,0.22609866561884895,0.22122243379682016,0.216156242014805,0.20954302006520228,0.20954302006520228,0.20954302006520228,0.9811555555555556,0.9333333333333333,0.16309752491014443
20260330_110717,hazelnut-contaminant-detection,classification,Optuna-200,200,6,42,0.11381965494427435,200,277.6,,,,0.09494637680939526,0.4877655073357255,0.9783510086326036,9,1,True,9,0.049306848202012955,4.032845204678378,43,0.2630419692982589,1.0964743694103534,0.12950333095308783,0.1255418750481857,0.12100963671461933,0.11778013831465532,0.11381965494427435,0.11381965494427435,0.9832888888888889,0.93,0.16200917411629615
20260330_110717,hazelnut-contaminant-detection,classification,Optuna-200,200,7,42,0.175457546290497,200,754.79,,,,0.018809703475661677,0.7509513999991668,0.9261443529660249,10,3,False,2,0.14467772929470996,26.528685073044592,19,0.08408834940865853,0.4041820965613003,0.18957044839662832,0.183507481430109,0.18080758552767717,0.17689709904240136,0.17653015886241288,0.175457546290497,0.9786666666666667,0.9166666666666666,0.18777568861346916
20260330_110717,hazelnut-contaminant-detection,classification,Optuna-200,200,8,42,0.21208651169486467,200,142.38,,,,0.08422566817754043,0.4487275371944133,0.9526950132290863,11,4,True,9,0.08860928494013981,0.0035568670169551196,55,0.00022055907699303212,1.0778668913877483,0.22299099577841172,0.2170522052430561,0.2170522052430561,0.2155314230771221,0.21208651169486467,0.21208651169486467,0.9697777777777778,0.91,0.22774936943311994
20260330_110717,seismic-bumps,classification,Optuna-200,200,1,42,0.18481237000982112,200,25.79,,,,0.07926359539403324,0.4252448001935457,0.8969769263604923,19,47,True,82,0.6298079649709374,3.101621190711273,20,0.08228551966113606,1.3433676262594352,0.1886257477996914,0.18644728678039457,0.18622181463784998,0.18598268423368108,0.18523048203431522,0.18481237000982112,0.7153894670450962,0.934984520123839,0.22807500102500552
20260330_110717,seismic-bumps,classification,Optuna-200,200,2,42,0.18331932628611625,200,21.26,,,,0.08934960078579166,0.9823844822208933,0.7187029107731376,4,55,True,23,0.21305351698931865,67.8838881619451,60,0.08598349695099676,0.4425942294110575,0.18964522673851836,0.18570553287812758,0.18570553287812758,0.18570553287812758,0.18331932628611625,0.18331932628611625,0.7790917691579944,0.934984520123839,0.2001577908695858
20260330_110717,seismic-bumps,classification,Optuna-200,200,3,42,0.2291526310135199,200,22.81,,,,0.09864485394070241,0.7991806454991619,0.7416262709565169,8,54,False,60,0.14555827102803892,0.001897352900808084,47,0.33557365722933824,1.1866542480041244,0.23339928234532772,0.23339928234532772,0.23339928234532772,0.23020119549759455,0.22940665188273043,0.2291526310135199,0.7685272784610533,0.934984520123839,0.2137612177197856
20260330_110717,seismic-bumps,classification,Optuna-200,200,4,42,0.19173691156473696,200,37.19,,,,0.039263176178091566,0.9881448042912025,0.9823653841368499,9,17,False,89,0.17399181631495192,0.004476145849981357,35,0.45953407993112855,0.3534749361439783,0.19650479188796863,0.19650479188796863,0.19650479188796863,0.19558434913995493,0.19394217899629165,0.19173691156473696,0.8115736360769473,0.934984520123839,0.2041730225401481
20260330_110717,seismic-bumps,classification,Optuna-200,200,5,42,0.19667251448629322,200,38.99,,,,0.010281915325746838,0.965814482073216,0.9898583409262068,4,46,False,14,0.5892352029975528,34.69119009493932,14,0.4514863900536747,0.1014721391493853,0.19932948439279966,0.19800139063466435,0.19756242795041154,0.19676249087472622,0.196680311636668,0.19667251448629322,0.7955692210659098,0.9380804953560371,0.19922462357351078
20260330_110717,seismic-bumps,classification,Optuna-200,200,6,42,0.2287352285743986,200,32.24,,,,0.04891560814672883,0.9843599702138491,0.8797610871906276,85,17,True,2,1.2838312951317334,0.3729923353195161,19,0.10774347887664021,0.26332921656025493,0.23499728744052215,0.23490282081535008,0.23261843983789326,0.23119906901758713,0.2302386265233392,0.2287352285743986,0.8035320088300221,0.934984520123839,0.2003565638716084
20260330_110717,seismic-bumps,classification,Optuna-200,200,7,42,0.21083679509973346,200,19.31,,,,0.09330400374335593,0.6777246473846946,0.859009202984197,12,13,False,2,0.008479533798551752,74.03053667162428,8,0.04744100001655513,0.13693065757011993,0.22037928058292697,0.21880241489762428,0.21880241489762428,0.21751699183996623,0.21335589077935976,0.21083679509973346,0.7283298097251586,0.9256965944272446,0.24699111056834208
20260330_110717,seismic-bumps,classification,Optuna-200,200,8,42,0.16310683397106993,200,40.31,,,,0.0701635465494606,0.8279075741812943,0.9349029048383877,61,1,False,12,0.13674096203608233,0.05232660237658416,52,0.8493679437291852,0.5026893890490647,0.17025313709276618,0.16664303572563122,0.1646297018625151,0.16328864932046272,0.16310683397106993,0.16310683397106993,0.7316520688613712,0.9318885448916409,0.23398627654557155
20260330_110717,credit-g,classification,Optuna-200,200,1,42,0.4187955580380739,200,29.9,,,,0.07701310031319027,0.4143717152368874,0.9961852532424205,13,9,True,5,0.06946893952765734,0.0010641138311512724,29,0.2944547685428995,0.3771900590324332,0.45284507039126304,0.4470399203932074,0.42741221931788215,0.4250168882380382,0.4187955580380739,0.4187955580380739,0.7595281306715065,0.744,0.526235064584913
20260330_110717,credit-g,classification,Optuna-200,200,2,42,0.5467921462383392,200,55.97,,,,0.022724863164603634,0.7985797301235085,0.852997837520746,148,1,False,22,0.45714883799687167,0.031855167854333635,26,0.4863251687282763,1.241198745925593,0.5576977900736096,0.5524183360949413,0.5496173637144972,0.5496173637144972,0.5472528757492631,0.5467921462383392,0.8064125831820931,0.768,0.479082476554249
20260330_110717,credit-g,classification,Optuna-200,200,3,42,0.5118660266464102,200,45.64,,,,0.05816318921980111,0.965443407151644,0.701428992734917,13,3,True,8,0.029851556672460127,0.001369972301328419,85,0.39604162796659387,1.3627763786166636,0.5291924414281989,0.5193041028513983,0.5118660266464102,0.5118660266464102,0.5118660266464102,0.5118660266464102,0.7329098608590442,0.744,0.5457440160800062
20260330_110717,credit-g,classification,Optuna-200,200,4,42,0.4568269289826003,200,42.52,,,,0.07835446771074644,0.9794716052044925,0.8221472264467214,27,2,False,60,0.08958289749145439,0.11044116534007503,44,0.9184950294782793,1.170947983003638,0.47779008721008553,0.4715252750693196,0.47058554305860184,0.46779179812012434,0.45923989386823383,0.4568269289826003,0.7292800967937083,0.728,0.5439810184661088
20260330_110717,credit-g,classification,Optuna-200,200,5,42,0.46181521680172816,200,54.39,,,,0.024840347159525582,0.7424922880617388,0.7933244752180644,7,13,False,82,0.09004488540356613,0.0025903769542832437,53,0.1627685614618075,1.2563318162244697,0.4754826659670892,0.4749980225993761,0.47354459837521573,0.4626183527292294,0.4626183527292294,0.46181521680172816,0.7493857493857493,0.736,0.525355372477774
20260330_110717,credit-g,classification,Optuna-200,200,6,42,0.4537263852085971,200,45.96,,,,0.0829296462367272,0.6307301172174735,0.7464154139375627,45,3,False,64,0.0817856349170466,0.05392119702570864,30,0.5312063974963338,0.7211299192494959,0.47703129122092863,0.47406123315456206,0.4641208728649823,0.4537263852085971,0.4537263852085971,0.4537263852085971,0.816953316953317,0.76,0.4669959800158145
20260330_110717,credit-g,classification,Optuna-200,200,7,42,0.4558709740660011,200,179.55,,,,0.005806080660673934,0.41596403920164715,0.7794926710628232,61,4,False,3,0.08674091538361732,0.0028591780123497844,40,0.039380871317264685,1.0743327857461442,0.4684584617515845,0.46095196009306816,0.45947669132028784,0.45603871566251264,0.45603871566251264,0.4558709740660011,0.7828624078624079,0.72,0.5125522902431879
20260330_110717,credit-g,classification,Optuna-200,200,8,42,0.4498828588120104,200,60.96,,,,0.02023899771284169,0.4012690907114809,0.9441288044152143,3,29,True,29,0.10670161592230405,0.5345797282048852,13,0.09286682108420774,0.9607618426079727,0.4632100962262616,0.4545152644843644,0.45195034573832327,0.45168860119286497,0.45168860119286497,0.4498828588120104,0.7742628992628993,0.744,0.5068152286443397
